instance, config, struct, seed, edge_weight,current, best_batch, best,best_plus_negative_edge_weight, epochs_since_restart, current_temp, runtime_ms
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.8_disagreement_3248.json, config_gaia_chunks_100.json, intervals8.json, 1, 16107, 3404, 3402, 3402, -6139, 50, 0, 490
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.9_disagreement_915.json, config_venus_chunks_10.json, intervals8.json, 1, 9622, 1174, 1166, 1166, -4929, 50, 0.0011701153081551375, 564
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 1, 3121, 79, 68, 68, -1996, 50, 0.0000000008007823410173868, 649
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.9_disagreement_915.json, config_venus_chunks_100.json, intervals8.json, 1, 9622, 887, 887, 887, -5216, 50, 0.0026332860742310452, 588
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.6_disagreement_3814.json, config_gaia_chunks_100.json, intervals8.json, 1, 9622, 2478, 2476, 2476, -2694, 50, 0, 692
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.5_disagreement_4790.json, config_gaia_chunks_100.json, intervals8.json, 1, 9622, 2572, 2571, 2571, -2284, 50, 0, 735
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.5_disagreement_4790.json, config_gaia_chunks_10.json, intervals8.json, 1, 9622, 2523, 2511, 2511, -2333, 50, 0, 766
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.8_disagreement_1895.json, config_gaia_chunks_10.json, intervals8.json, 1, 9622, 1907, 1899, 1899, -3886, 50, 0, 855
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.6_disagreement_3814.json, config_gaia_chunks_10.json, intervals8.json, 1, 9622, 2439, 2429, 2429, -2733, 50, 0, 893
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.8_disagreement_1895.json, config_venus_chunks_10.json, intervals8.json, 1, 9622, 1754, 1737, 1737, -4039, 50, 0.0000011856019900434576, 855
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.7_disagreement_2848.json, config_gaia_chunks_100.json, intervals8.json, 1, 9622, 2312, 2312, 2312, -3188, 50, 0, 991
synthetic_graph_n-per-int_100_m-frac_0.03_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 1, 9622, 445, 444, 444, -5945, 50, 0.000000046223347527895164, 938
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.6_disagreement_6516.json, config_venus_chunks_100.json, intervals8.json, 1, 16107, 4962, 4958, 4958, -3557, 50, 0.00010266455216146082, 928
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.6_disagreement_3814.json, config_venus_chunks_100.json, intervals8.json, 1, 9622, 2414, 2412, 2412, -2758, 50, 0.00000002053960147583247, 1044
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.5_disagreement_4790.json, config_venus_chunks_100.json, intervals8.json, 1, 9622, 2498, 2495, 2495, -2358, 50, 0.000000006083982284905843, 1128
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.7_disagreement_4845.json, config_venus_chunks_100.json, intervals8.json, 1, 16107, 4607, 4606, 4606, -4465, 50, 0.00006843619047082978, 1014
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.6_disagreement_3814.json, config_venus_chunks_10.json, intervals8.json, 1, 9622, 2440, 2421, 2421, -2732, 50, 0.0000000003558320855808919, 1199
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.7_disagreement_2848.json, config_gaia_chunks_10.json, intervals8.json, 1, 9622, 2268, 2260, 2260, -3232, 50, 0, 1226
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.7_disagreement_2848.json, config_venus_chunks_10.json, intervals8.json, 1, 9622, 2302, 2290, 2290, -3198, 50, 0.000000000031220292099620525, 1285
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.5_disagreement_8063.json, config_gaia_chunks_10.json, intervals8.json, 1, 16107, 5070, 5064, 5064, -2942, 50, 0, 1258
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.7_disagreement_2848.json, config_venus_chunks_100.json, intervals8.json, 1, 9622, 2305, 2303, 2303, -3195, 50, 0.000000000013872910379290454, 1322
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.6_disagreement_6516.json, config_gaia_chunks_10.json, intervals8.json, 1, 16107, 4958, 4951, 4951, -3561, 50, 0, 1279
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.9_disagreement_1619.json, config_gaia_chunks_10.json, intervals8.json, 1, 16107, 1612, 1611, 1611, -8490, 50, 0, 298
synthetic_graph_n-per-int_100_m-frac_0.05_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 1, 16107, 0, 0, 0, -10687, 50, 0, 296
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.9_disagreement_1619.json, config_gaia_chunks_100.json, intervals8.json, 1, 16107, 1611, 1611, 1611, -8491, 50, 0, 322
synthetic_graph_n-per-int_100_m-frac_0.05_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 1, 16107, 0, 0, 0, -10687, 50, 0, 303
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.8_disagreement_1895.json, config_gaia_chunks_100.json, intervals8.json, 1, 9622, 1950, 1948, 1948, -3843, 50, 0, 1565
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.5_disagreement_8063.json, config_venus_chunks_100.json, intervals8.json, 1, 16107, 5074, 5073, 5073, -2938, 50, 0.000000006083982284905843, 1624
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.7_disagreement_4845.json, config_venus_chunks_10.json, intervals8.json, 1, 16107, 4461, 4450, 4450, -4611, 50, 0.00000002053960147583247, 1655
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.7_disagreement_4845.json, config_gaia_chunks_10.json, intervals8.json, 1, 16107, 4676, 4669, 4669, -4396, 50, 0, 1695
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.8_disagreement_3248.json, config_gaia_chunks_10.json, intervals8.json, 1, 16107, 3409, 3405, 3405, -6134, 50, 0, 732
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.6_disagreement_6516.json, config_venus_chunks_10.json, intervals8.json, 1, 16107, 4949, 4922, 4922, -3570, 50, 0.000000004055582591118235, 1802
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3200.json, config_gaia_chunks_100.json, intervals8.json, 1, 32170, 3994, 3994, 3994, -16121, 50, 0, 650
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.5_disagreement_4790.json, config_venus_chunks_10.json, intervals8.json, 1, 9622, 2498, 2490, 2490, -2358, 50, 0.00000000000000007213181504373513, 1934
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6489.json, config_gaia_chunks_100.json, intervals8.json, 1, 32170, 7622, 7622, 7622, -11484, 50, 0, 707
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3200.json, config_gaia_chunks_10.json, intervals8.json, 1, 32170, 3998, 3994, 3994, -16117, 50, 0, 706
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 1, 31846, 0, 0, 0, -20923, 50, 0, 694
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 1, 31846, 0, 0, 0, -20923, 50, 0, 696
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.9_disagreement_1619.json, config_venus_chunks_100.json, intervals8.json, 1, 16107, 1977, 1977, 1977, -8125, 50, 0.0026332860742310452, 857
synthetic_graph_n-per-int_100_m-frac_0.05_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 1, 16107, 0, 0, 0, -10687, 50, 0.005926078823523769, 852
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6489.json, config_gaia_chunks_10.json, intervals8.json, 1, 32170, 7627, 7622, 7622, -11479, 50, 0, 776
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.9_disagreement_1619.json, config_venus_chunks_10.json, intervals8.json, 1, 16107, 1614, 1611, 1611, -8488, 50, 0.003950324143760944, 875
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.8_disagreement_3248.json, config_venus_chunks_10.json, intervals8.json, 1, 16107, 3195, 3184, 3184, -6348, 50, 0.0011701153081551375, 921
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.8_disagreement_3248.json, config_venus_chunks_100.json, intervals8.json, 1, 16107, 3495, 3495, 3495, -6048, 50, 0.0003465968321970311, 1032
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 1, 31846, 0, 0, 0, -20923, 50, 0.020006517384432536, 1112
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.5_disagreement_8063.json, config_venus_chunks_10.json, intervals8.json, 1, 16107, 5029, 5027, 5027, -2983, 50, 0.000000000006164504860419421, 2341
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3200.json, config_venus_chunks_10.json, intervals8.json, 1, 32170, 3200, 3200, 3200, -16915, 50, 0.013336344488462729, 1171
synthetic_graph_n-per-int_100_m-frac_0.03_p_0.8_disagreement_1895.json, config_venus_chunks_100.json, intervals8.json, 1, 9622, 1730, 1729, 1729, -4063, 50, 0.0000000000000000000012661647312884715, 2464
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.6_disagreement_6516.json, config_gaia_chunks_100.json, intervals8.json, 1, 16107, 5007, 5007, 5007, -3512, 50, 0, 2405
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3200.json, config_venus_chunks_100.json, intervals8.json, 1, 32170, 3200, 3200, 3200, -16915, 50, 0.013336344488462729, 1329
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6489.json, config_venus_chunks_10.json, intervals8.json, 1, 32170, 6477, 6477, 6477, -12629, 50, 0.005926078823523769, 1444
synthetic_graph_n-per-int_100_m-frac_0.05_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 1, 16107, 835, 834, 834, -9852, 50, 0.00000035118410222616844, 1575
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 1, 31846, 0, 0, 0, -20923, 50, 0.020006517384432536, 1452
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6489.json, config_venus_chunks_100.json, intervals8.json, 1, 32170, 6477, 6477, 6477, -12629, 50, 0.005926078823523769, 1628
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.5_disagreement_8063.json, config_gaia_chunks_100.json, intervals8.json, 1, 16107, 5121, 5118, 5118, -2891, 50, 0, 2838
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9667.json, config_venus_chunks_100.json, intervals8.json, 1, 32170, 9924, 9922, 9922, -8118, 50, 0.0002310414483425409, 1823
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.8_disagreement_19275.json, config_gaia_chunks_100.json, intervals8.json, 1, 95805, 21082, 21082, 21082, -35553, 50, 0, 1781
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9667.json, config_gaia_chunks_10.json, intervals8.json, 1, 32170, 9933, 9924, 9924, -8109, 50, 0, 1971
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9667.json, config_gaia_chunks_100.json, intervals8.json, 1, 32170, 9925, 9925, 9925, -8117, 50, 0, 2016
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.8_disagreement_19275.json, config_gaia_chunks_10.json, intervals8.json, 1, 95805, 21082, 21082, 21082, -35553, 50, 0, 2006
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.7_disagreement_28887.json, config_gaia_chunks_100.json, intervals8.json, 1, 95769, 30748, 30747, 30747, -23166, 50, 0, 2094
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.6_disagreement_12899.json, config_venus_chunks_100.json, intervals8.json, 1, 32170, 11555, 11553, 11553, -5429, 50, 0.000020271307160505418, 2269
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_16037.json, config_gaia_chunks_100.json, intervals8.json, 1, 32170, 11911, 11910, 11910, -4169, 50, 0, 2518
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9667.json, config_venus_chunks_10.json, intervals8.json, 1, 32170, 9944, 9930, 9930, -8098, 50, 0.000020271307160505418, 2707
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.6_disagreement_12899.json, config_venus_chunks_10.json, intervals8.json, 1, 32170, 11592, 11574, 11574, -5392, 50, 0.0000011856019900434576, 2761
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.6_disagreement_12899.json, config_gaia_chunks_10.json, intervals8.json, 1, 32170, 11537, 11523, 11523, -5447, 50, 0, 3279
synthetic_graph_n-per-int_100_m-frac_0.3_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 1, 95805, 2975, 2975, 2975, -59743, 50, 0, 2341
synthetic_graph_n-per-int_100_m-frac_0.3_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 1, 95805, 2975, 2975, 2975, -59743, 50, 0, 2336
synthetic_graph_n-per-int_100_m-frac_0.05_p_0.7_disagreement_4845.json, config_gaia_chunks_100.json, intervals8.json, 1, 16107, 4657, 4657, 4657, -4415, 50, 0, 4879
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.7_disagreement_28887.json, config_gaia_chunks_10.json, intervals8.json, 1, 95769, 30767, 30748, 30748, -23147, 50, 0, 3640
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.9_disagreement_9655.json, config_gaia_chunks_100.json, intervals8.json, 1, 95805, 14495, 14495, 14495, -45142, 50, 0, 2620
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.9_disagreement_9655.json, config_gaia_chunks_10.json, intervals8.json, 1, 95805, 14497, 14495, 14495, -45140, 50, 0, 2694
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.5_disagreement_48103.json, config_gaia_chunks_10.json, intervals8.json, 1, 95769, 40662, 40652, 40652, -7242, 50, 0, 3853
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_16037.json, config_gaia_chunks_10.json, intervals8.json, 1, 32170, 11820, 11802, 11802, -4260, 50, 0, 4210
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.6_disagreement_12899.json, config_gaia_chunks_100.json, intervals8.json, 1, 32170, 11691, 11690, 11690, -5293, 50, 0, 4361
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.7_disagreement_28887.json, config_venus_chunks_100.json, intervals8.json, 1, 95769, 28883, 28883, 28883, -25031, 50, 0.008890007236009254, 4384
synthetic_graph_n-per-int_100_m-frac_0.3_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 1, 95805, 2994, 2994, 2994, -59724, 50, 0.06754225682330665, 3379
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_16037.json, config_venus_chunks_10.json, intervals8.json, 1, 32170, 11834, 11813, 11813, -4246, 50, 0.000000000020811446713607042, 4747
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.9_disagreement_9655.json, config_venus_chunks_10.json, intervals8.json, 1, 95805, 9655, 9655, 9655, -49982, 50, 0.04502366839841621, 3620
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.9_disagreement_9655.json, config_venus_chunks_100.json, intervals8.json, 1, 95805, 9655, 9655, 9655, -49982, 50, 0.06754225682330665, 3711
synthetic_graph_n-per-int_100_m-frac_0.3_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 1, 95805, 0, 0, 0, -62718, 50, 0.06754225682330665, 3690
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.7_disagreement_28887.json, config_venus_chunks_10.json, intervals8.json, 1, 95769, 30033, 30030, 30030, -23881, 50, 0.0026332860742310452, 4821
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_16037.json, config_venus_chunks_100.json, intervals8.json, 1, 32170, 11815, 11813, 11813, -4265, 50, 0.0000000000005408664653656507, 5220
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.8_disagreement_19275.json, config_venus_chunks_10.json, intervals8.json, 1, 95805, 19275, 19275, 19275, -37360, 50, 0.030012777354384245, 4101
synthetic_graph_n-per-int_100_m-frac_0.5_p_0.8_disagreement_32138.json, config_gaia_chunks_100.json, intervals8.json, 1, 160298, 41072, 41072, 41072, -53991, 50, 0, 4129
synthetic_graph_n-per-int_100_m-frac_0.5_p_0.9_disagreement_15975.json, config_gaia_chunks_10.json, intervals8.json, 1, 160298, 24032, 24032, 24032, -76078, 50, 0, 4279
synthetic_graph_n-per-int_100_m-frac_0.5_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 1, 160116, 9812, 9812, 9812, -95478, 50, 0, 3275
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.6_disagreement_38566.json, config_venus_chunks_10.json, intervals8.json, 1, 95769, 37972, 37947, 37947, -12857, 50, 0.0011701153081551375, 5603
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1255.json, config_gaia_chunks_10.json, intervals8.json, 2, 3121, 336, 325, 325, -1358, 50, 0, 374
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1569.json, config_gaia_chunks_10.json, intervals8.json, 2, 3121, 350, 346, 346, -1228, 50, 0, 414
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1569.json, config_venus_chunks_10.json, intervals8.json, 2, 3121, 338, 334, 334, -1240, 50, 0.000030410001740932223, 410
synthetic_graph_n-per-int_100_m-frac_0.5_p_0.9_disagreement_15975.json, config_gaia_chunks_100.json, intervals8.json, 1, 160298, 24032, 24032, 24032, -76078, 50, 0, 4674
synthetic_graph_n-per-int_100_m-frac_0.5_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 1, 160116, 0, 0, 0, -105290, 50, 0, 3644
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1255.json, config_gaia_chunks_100.json, intervals8.json, 2, 3121, 328, 327, 327, -1366, 50, 0, 492
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1569.json, config_gaia_chunks_100.json, intervals8.json, 2, 3121, 350, 348, 348, -1228, 50, 0, 697
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1569.json, config_venus_chunks_100.json, intervals8.json, 2, 3121, 320, 318, 318, -1258, 50, 0.000000000006164504860419421, 764
synthetic_graph_n-per-int_100_m-frac_0.5_p_0.7_disagreement_48143.json, config_gaia_chunks_10.json, intervals8.json, 1, 159545, 51925, 51919, 51919, -37559, 50, 0, 5147
synthetic_graph_n-per-int_100_m-frac_0.3_p_0.8_disagreement_19275.json, config_venus_chunks_100.json, intervals8.json, 1, 95805, 22794, 22793, 22793, -33841, 50, 0.0026332860742310452, 5473
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_287.json, config_gaia_chunks_100.json, intervals8.json, 2, 3121, 251, 250, 250, -1725, 50, 0, 218
synthetic_graph_n-per-int_100_m-frac_0.5_p_0.8_disagreement_32138.json, config_gaia_chunks_10.json, intervals8.json, 1, 160298, 41068, 41067, 41067, -53995, 50, 0, 5560
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_912.json, config_gaia_chunks_10.json, intervals8.json, 2, 3121, 311, 294, 294, -1480, 50, 0, 313
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_287.json, config_gaia_chunks_10.json, intervals8.json, 2, 3121, 241, 235, 235, -1735, 50, 0, 330
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_912.json, config_venus_chunks_10.json, intervals8.json, 2, 3121, 308, 298, 298, -1483, 50, 0.00006843619047082978, 392
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_912.json, config_venus_chunks_100.json, intervals8.json, 2, 3121, 301, 299, 299, -1490, 50, 0.000004002607378536012, 443
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_611.json, config_gaia_chunks_10.json, intervals8.json, 2, 3121, 267, 259, 259, -1615, 50, 0, 493
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1255.json, config_venus_chunks_100.json, intervals8.json, 2, 3121, 316, 313, 313, -1378, 50, 0.00000010402333556464369, 549
synthetic_graph_n-per-int_100_m-frac_0.5_p_0.8_disagreement_32138.json, config_venus_chunks_10.json, intervals8.json, 1, 160298, 32138, 32138, 32138, -62925, 50, 0.06754225682330665, 5913
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_611.json, config_venus_chunks_10.json, intervals8.json, 2, 3121, 269, 256, 256, -1613, 50, 0.000000009126886115970363, 625
synthetic_graph_n-per-int_100_m-frac_0.5_p_0.7_disagreement_48143.json, config_venus_chunks_10.json, intervals8.json, 1, 159545, 48133, 48133, 48133, -41351, 50, 0.030012777354384245, 5994
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_611.json, config_venus_chunks_100.json, intervals8.json, 2, 3121, 277, 277, 277, -1605, 50, 0.0000000002371976682482225, 701
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1255.json, config_venus_chunks_10.json, intervals8.json, 2, 3121, 338, 321, 321, -1356, 50, 0.000000000031220292099620525, 764
synthetic_graph_n-per-int_100_m-frac_0.5_p_0.8_disagreement_32138.json, config_venus_chunks_100.json, intervals8.json, 1, 160298, 32138, 32138, 32138, -62925, 50, 0.06754225682330665, 6014
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_287.json, config_venus_chunks_100.json, intervals8.json, 2, 3121, 186, 185, 185, -1790, 50, 0.0000000002371976682482225, 710
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_611.json, config_gaia_chunks_100.json, intervals8.json, 2, 3121, 263, 263, 263, -1619, 50, 0, 754
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_912.json, config_gaia_chunks_100.json, intervals8.json, 2, 3121, 303, 300, 300, -1488, 50, 0, 788
